,t2mEurope_cluster1,t2mEurope_cluster2,t2mEurope_cluster3,t2mEurope_cluster4,t2mEurope_cluster5
1950-04-17,-0.18118286,3.0768127,0.4064026,3.9006653,0.6227112
1950-04-18,0.1770935,2.9472046,2.7881775,6.223938,2.7217407
1950-04-19,0.1887207,4.7341614,3.9786072,4.519623,1.1564941
1950-04-20,0.6862488,6.0836487,4.3307495,3.065033,1.6972656
1950-04-21,0.0687561,7.8973083,2.7199402,0.018066406,1.2020569
1950-04-22,-0.41784668,9.122162,0.5566101,2.9393005,1.0714111
1950-04-23,-0.61535645,9.1953125,0.1713562,5.817322,1.2839661
1950-04-24,-2.71344,7.7940674,0.7666626,6.6665955,-0.41220093
1950-04-25,-4.9117737,7.2857056,1.4908752,7.874481,-1.203125
1950-04-26,-3.9992676,5.7263184,2.0392456,5.9444885,-0.84436035
1950-04-27,-2.1472473,3.6763306,0.94317627,5.9189453,-0.9937134
1950-04-28,-0.87545776,3.3556519,0.506958,2.4815674,0.1338501
1950-04-29,-0.8480835,5.446228,-0.45620728,2.7964478,-0.72750854
1950-04-30,1.0415344,1.797821,-0.16726685,1.47995,-0.81427
1950-05-01,1.9821167,-1.1132812,-0.41738892,-0.25653076,0.28448486
1950-05-02,0.32006836,0.11529541,0.23254395,1.257782,-1.0787659
1950-05-03,-0.8976135,0.23843384,1.0420532,3.7826233,1.0597839
1950-05-04,-2.0679932,1.8269958,0.5549011,5.5212708,2.3328552
1950-05-05,-1.9850769,3.4687195,-0.53897095,-0.5826111,-2.013092
1950-05-06,-1.4476013,4.4537964,-1.5758057,-1.2789001,1.2456055
1950-05-07,-1.1038818,1.3042908,-1.3826294,-1.4322205,-1.1691895
1950-05-08,-1.2159729,0.33340454,-0.880249,-3.0419006,-0.40515137
1950-05-09,-0.8772888,-2.7734375,-1.1548767,-3.1600647,0.25061035
1950-05-10,2.2536316,-4.8952637,-1.2207642,-1.2507935,2.1010132
1950-05-11,2.0576172,-4.693207,-1.2571411,-2.1197815,2.6655273
1950-05-12,1.5220642,-2.0241394,-2.2450562,-2.2112122,2.3609314
1950-05-13,0.91259766,-2.9805298,-1.9766846,1.0457764,2.5447693
1950-05-14,-1.492981,-1.8778687,-2.043579,3.3408508,-1.4758301
1950-05-15,-3.019928,-1.8743896,-1.721405,-1.6663208,-4.2378845
1950-05-16,-2.7978516,-1.5270996,-1.3928528,-3.0664062,-3.996338
1950-05-17,-2.5368652,-5.74527,-0.89157104,-0.53619385,-4.7779236
1950-05-18,-2.3899841,-3.2295532,0.66085815,0.8042908,-5.314209
1950-05-19,-0.7089844,0.36218262,-0.8112488,2.3391724,-3.644043
1950-05-20,1.7117004,1.6290283,-0.8425293,0.14782715,-2.0022583
1950-05-21,2.993042,3.2417603,-1.1764832,-1.2474976,-3.243805
1950-05-22,0.93066406,4.7204285,-1.4618835,0.48538208,-2.9904785
1950-05-23,-0.21554565,4.3027344,-1.0129395,1.9904785,-0.13851929
1950-05-24,-1.5445862,4.3269043,-0.71191406,-0.34329224,-1.9475708
1950-05-25,-0.45092773,1.5776062,0.001739502,-2.2487793,-1.9653015
1950-05-26,-1.2999573,0.809906,0.845459,-0.75387573,-3.5195618
1950-05-27,-1.4008789,4.7259827,1.5603943,-2.1945496,-2.7176514
1950-05-28,-0.8261719,4.834137,1.6067505,-4.5553894,-2.5252075
1950-05-29,-0.13607788,2.6028137,1.1410522,-0.33758545,-2.004547
1950-05-30,0.255188,-1.133606,0.63534546,0.04107666,-2.9835815
1950-05-31,0.85705566,-0.27444458,-0.9206238,-1.0725098,-2.4371338
1950-06-01,1.002533,-5.0786133,-0.7156372,-4.944397,-2.6863708
1950-06-02,2.0649414,-5.5001526,0.37097168,-4.0862427,-3.04068
1950-06-03,2.2488708,-3.4092712,0.2114563,-3.3056335,-0.84832764
1950-06-04,3.0892944,-0.9116211,0.063201904,0.15011597,3.240448
1950-06-05,3.5309143,0.38354492,-0.52804565,-1.6135559,2.0686035
1950-06-06,4.584381,2.1931763,-0.40499878,-0.6949768,1.9345398
1950-06-07,3.9738464,-1.3812256,-0.34048462,0.6778259,0.9449463
1950-06-08,1.9541321,-2.9675598,-1.1941223,1.9786987,1.2818298
1950-06-09,-0.46206665,0.19711304,-1.4963989,2.1996765,-2.3127747
1950-06-10,0.024047852,0.92276,-1.1744385,0.24102783,-4.2958374
1950-06-11,1.2546692,-3.9911804,-0.8285217,0.70391846,-2.7957764
1950-06-12,2.7070923,-7.979492,-0.69815063,-1.194519,-3.170227
1950-06-13,2.0907898,-6.2182617,0.5112915,-2.299469,-2.5082703
1950-06-14,0.729126,-2.0404053,0.6928406,-5.883209,-3.7233887
1950-06-15,-0.3236084,-0.8833008,0.91967773,-6.838135,-1.8814087
1950-06-16,-0.35528564,-0.5940857,0.59375,-3.8414307,-0.60354614
1950-06-17,0.20846558,-0.093322754,0.4659729,-0.7260437,-0.10757446
1950-06-18,0.50878906,2.3038635,0.541687,-0.18136597,0.6443176
1950-06-19,1.1960144,0.56051636,0.54522705,1.145752,0.5800171
1950-06-20,2.1670837,0.15859985,0.4978943,2.1004333,0.8413391
1950-06-21,0.2593994,-0.9046631,0.34545898,1.6908569,1.6005249
1950-06-22,-0.8687744,-0.39227295,0.48095703,1.1534729,1.8822327
1950-06-23,-0.7503357,0.7767334,0.5099182,2.687317,2.564209
1950-06-24,0.14926147,1.183197,-0.10638428,3.8797607,0.88357544
1950-06-25,0.25549316,-1.081604,-0.16156006,3.8445435,1.8658142
1950-06-26,0.79608154,-0.9972229,-0.6201172,4.3313904,1.373169
1950-06-27,1.289917,0.03286743,-0.51474,3.7474976,1.2078857
1950-06-28,1.4333801,0.9680176,-0.81643677,3.2882385,0.40982056
1950-06-29,2.0595703,-1.2222595,-1.0847168,3.4020996,1.3920288
1950-06-30,0.8755188,-2.2736206,-0.72558594,2.3762207,0.3444214
1950-07-01,-0.11273193,2.8969421,-0.18197632,1.8080139,-0.4899292
1950-07-02,0.6373596,0.9343872,-0.14022827,-1.0127869,-1.3546753
1950-07-03,0.7982178,1.0434875,-0.42669678,-2.75589,1.266571
1950-07-04,-0.090545654,0.21044922,-0.09741211,-5.444092,-0.15228271
1950-07-05,-0.6248474,-1.4678955,-0.23110962,-6.314972,-1.1455688
1950-07-06,0.022583008,-0.1942749,-0.081604004,-6.5431213,-1.304596
1950-07-07,-0.321167,1.0645752,0.24716187,-6.306061,-2.365387
1950-07-08,0.5783386,1.7373962,0.061462402,-3.3269958,-5.6443787
1950-07-09,3.145691,-3.8020325,-0.12496948,-0.89364624,-3.8339539
1950-07-10,0.22570801,-3.3587341,-0.29367065,-2.421875,-3.1271667
1950-07-11,0.27508545,-1.8198242,0.15887451,-3.4430847,-3.0310059
1950-07-12,-0.103637695,-1.0970459,-0.6308899,-5.727539,-1.4839478
1950-07-13,1.1478271,-3.0965576,-0.8361206,-4.211792,-0.2315979
1950-07-14,0.40750122,-5.5867004,-0.2612915,-3.2529297,0.48745728
1950-07-15,0.6343994,-5.4532776,-0.19659424,-2.0575867,1.5112305
1950-07-16,0.9350586,-4.087158,-0.25512695,-1.4422607,1.5554199
1950-07-17,-0.24752808,-3.1588135,-0.0640564,-3.2585754,1.6985168
1950-07-18,0.2952881,-2.0701294,0.113342285,-1.7588196,1.0021667
1950-07-19,1.0061646,0.9576721,0.40493774,0.46936035,-0.52420044
1950-07-20,0.79226685,-0.7088623,0.30081177,-1.375061,-0.93756104
1950-07-21,1.6017151,-1.923584,-0.57470703,-1.7581482,-0.05480957
1950-07-22,0.666626,-2.475586,-1.2210083,-4.5884705,0.03665161
1950-07-23,0.32504272,-1.4398193,-1.3034058,-0.38668823,0.5058594
1950-07-24,-0.14285278,0.8836365,-0.76156616,1.6010132,1.5948181
1950-07-25,-0.24554443,-4.3279724,0.2966919,1.3727112,1.8447571
1950-07-26,-0.14666748,-4.3459167,0.21795654,-1.4925537,-0.12283325
1950-07-27,-0.3302002,-3.5865479,0.46746826,-0.31488037,0.84173584
1950-07-28,0.49786377,-4.91037,0.22503662,-1.3068237,0.78009033
1950-07-29,-0.9293823,-3.435913,-0.54678345,-0.92822266,1.5331726
1950-07-30,-0.45315552,-3.0544128,-0.79333496,-2.8380432,1.5515747
1950-07-31,0.3467102,-3.6482239,-1.0029907,-2.0956116,1.6149597
1950-08-01,-0.16772461,-3.085205,-1.0988464,-2.5690002,1.8640442
1950-08-02,-1.8106384,-1.9734497,-0.28909302,-1.9779358,1.6338501
1950-08-03,-2.4170532,-0.47140503,0.24319458,-1.8154602,2.4513855
1950-08-04,-1.3171082,-1.405365,-0.09805298,-2.7337952,1.3825073
1950-08-05,-0.17416382,-3.1076965,-0.6886902,-2.928009,1.2398071
1950-08-06,1.427887,-3.0535278,-1.1964111,-1.3995667,1.2409668
1950-08-07,1.3111572,-3.8936768,-0.91137695,-1.9472046,1.992096
1950-08-08,1.5250854,-4.153534,-1.0881958,-1.5215759,2.0489197
1950-08-09,1.8174438,-3.7126465,-1.354065,-2.2608948,2.4560242
1950-08-10,-0.8807068,-5.1986084,-1.4832458,-3.5899658,2.9937134
1950-08-11,-0.25302124,-4.9327393,-0.9818115,-2.696106,3.4207458
1950-08-12,-0.02166748,-5.0255737,-0.45272827,0.47320557,3.6842651
1950-08-13,-0.0798645,-5.3605347,-0.98498535,1.4848938,2.8810425
1950-08-14,-0.040985107,-3.0543823,-1.5523071,0.7224121,2.167328
1950-08-15,0.31982422,-1.2191162,-2.1061401,0.0115356445,1.6421204
1950-08-16,-0.49404907,-0.039642334,-2.1003723,1.5123901,2.8804932
1950-08-17,-1.0922852,-0.25204468,-1.9230652,2.2572327,2.9063416
1950-08-18,-2.0645142,-0.17034912,-1.4468079,3.118225,3.500824
1950-08-19,-1.1087341,0.4908142,-1.3274841,2.1686707,4.0778503
1950-08-20,0.9057617,-0.054870605,-0.7590027,4.680023,4.4582825
1950-08-21,2.73703,-1.0864868,-0.4045105,4.065857,0.002319336
1950-08-22,2.565979,-1.6231079,-0.3460083,-0.7980957,0.43115234
1950-08-23,1.6373596,-0.72683716,-0.09188843,-3.0075684,-0.6703186
1950-08-24,0.77597046,-1.6448975,0.050201416,-2.8182373,-0.4725952
1950-08-25,0.20419312,-5.05072,-0.093933105,-4.1187134,0.6521301
1950-08-26,1.0897522,-4.472534,0.28204346,-3.9153442,1.3464661
1950-08-27,-0.16470337,-4.0106506,0.2821045,-0.7247009,2.154602
1950-08-28,0.20495605,-2.3507385,-0.28979492,1.5046997,2.8079834
1950-08-29,-0.80999756,0.9783325,-0.35879517,2.019806,3.3261108
1950-08-30,0.1816101,3.260559,0.15768433,2.0953674,2.1470642
1950-08-31,0.7765198,0.9776306,-0.0034179688,0.15350342,2.3025818
1950-09-01,-0.20993042,2.4103088,-1.1751099,-0.14013672,1.7637329
1950-09-02,-0.87545776,4.9969177,-0.7232361,1.1090393,2.3830566
1950-09-03,-2.0128174,2.8330688,-0.38674927,1.3739624,1.8783264
1950-09-04,0.49847412,-0.5061035,0.07513428,0.01977539,2.0224915
1950-09-05,0.23358154,-0.2763977,-1.1188965,-1.0172424,2.1752625
1950-09-06,-0.16485596,-1.5859985,-0.9665222,-1.2893372,1.3592529
1950-09-07,0.06820679,-0.66799927,-0.9058533,-1.0530396,1.0912781
1950-09-08,-1.0287476,2.5639038,-0.8262634,-1.4804688,0.26333618
1950-09-09,-0.09664917,0.14953613,-0.40515137,0.23876953,-1.2396545
1950-09-10,0.8635864,-0.89141846,-0.18884277,-1.2836609,-0.24246216
1950-09-11,0.8326416,-0.16644287,0.26760864,-0.928833,1.473999
1950-09-12,-0.22784424,3.015625,0.44631958,-0.5703125,1.2740784
1950-09-13,0.44503784,1.6319275,-0.03982544,-0.22753906,0.6065979
1950-09-14,-0.240448,0.23602295,-0.37442017,-0.24890137,1.2803345
1950-09-15,-1.7911377,0.08267212,-0.21633911,1.2800293,3.624054
1950-09-16,-0.95999146,1.670227,-0.6416321,4.393341,2.878662
1950-09-17,-0.5414734,1.8693237,-0.71139526,3.745758,2.4566345
1950-09-18,-0.9848633,3.0844116,0.06011963,2.3692322,3.1453247
1950-09-19,-1.6749268,1.2793579,-0.58047485,3.802063,3.430542
1950-09-20,-1.5945129,2.2662354,-0.49710083,2.8077393,3.258667
1950-09-21,-2.4831543,2.5525513,-0.47024536,2.6807861,2.7234802
1950-09-22,-1.9144897,3.7037048,-0.16757202,2.3807678,2.6842346
1950-09-23,-1.8904724,0.1293335,0.35665894,2.620758,2.250702
1950-09-24,-0.080078125,0.19146729,0.53118896,1.4090576,2.168579
1950-09-25,-0.9354553,-2.1635437,-0.003112793,-0.49780273,0.89627075
1950-09-26,-2.3152466,0.14517212,-0.5770569,0.8183594,0.9238281
1950-09-27,-2.0002441,2.9049377,-0.1362915,1.7558289,0.5067749
1950-09-28,0.7088318,1.5189819,1.0518494,1.2713623,0.518219
1950-09-29,0.6807556,0.81915283,0.78015137,1.8896179,0.9314575
1950-09-30,1.0560608,2.3209229,-0.14352417,1.3833313,1.927185
1950-10-01,-0.24536133,1.652008,-0.3932495,1.0718079,1.1083069
1950-10-02,-0.85183716,2.6898499,-0.3814392,2.1479797,3.2286377
1950-10-03,-0.77108765,2.8086853,-0.25143433,3.0360107,3.0759888
1950-10-04,0.424469,0.7576294,-0.3453369,2.4741821,2.0749817
1950-10-05,0.61553955,-1.9312439,-0.20977783,1.8155212,0.7477417
1950-10-06,1.2878113,-1.490448,-0.3314209,1.1906128,3.8844604
1950-10-07,0.8812866,-0.8327637,-0.5390625,1.3874817,4.137085
1950-10-08,-0.22174072,0.5766907,-1.6391907,2.438202,4.1196594
1950-10-09,-2.209015,0.28900146,-2.2529602,4.5132446,3.1131287
1950-10-10,-0.7877197,-0.3039856,-1.4025269,3.5278015,1.9067993
1950-10-11,-1.0350342,1.3191223,-0.09899902,3.6903687,2.5967712
1950-10-12,-0.044036865,-0.052581787,-0.2774353,5.1030273,1.4267883
1950-10-13,-0.17752075,-1.7800903,-0.6048889,3.8437805,0.26849365
1950-10-14,0.19830322,-1.575531,-1.4666138,1.4462585,0.5713501
1950-10-15,-0.54312134,-0.9853821,-1.8646545,1.1048279,2.2072754
1950-10-16,0.03390503,-1.6440125,-1.5822754,-0.41030884,3.4621887
1950-10-17,0.8573303,-2.4474487,-1.6229553,-0.6279602,3.660797
1950-10-18,1.105835,-0.7369385,-0.7982178,0.18313599,3.3130188
1950-10-19,1.4432068,-1.29953,-0.53515625,1.1309814,1.8996887
1950-10-20,0.8497009,-1.3618469,-1.3859863,0.4807129,2.8425598
1950-10-21,-2.2764282,0.03704834,-3.7459717,1.9408875,1.642334
1950-10-22,-2.765747,-1.0618591,-1.6832886,1.3783569,-0.29504395
1950-10-23,-1.7897644,-3.364685,-1.4391174,0.081329346,-1.2597046
1950-10-24,-2.4785461,-3.4543457,-1.6875,-0.73150635,-1.50354
1950-10-25,-4.5343323,-4.8475647,-0.9308777,-1.6730652,-0.26141357
1950-10-26,-5.470978,-3.7814636,0.9687805,-2.320984,0.010894775
1950-10-27,-7.7861023,-2.9796753,0.9319153,-1.8201599,-0.48382568
1950-10-28,-5.015869,-0.6795654,1.1549988,-0.6954651,-0.13189697
1950-10-29,-2.8409424,-0.92663574,0.10021973,-1.4017639,0.7540283
1950-10-30,-3.2132263,-3.2585144,0.46484375,-2.3147888,0.7554321
1950-10-31,-2.114746,-4.8719177,1.2806396,-2.8889465,1.2617188
1950-11-01,-2.8003235,-4.9809265,0.19543457,-0.90356445,1.8391113
1950-11-02,-1.4812927,-4.1336975,-1.0339661,0.5522461,1.4482117
1950-11-03,-1.129303,-4.3716125,-0.4842224,0.9801941,2.30307
1950-11-04,-1.5492249,-1.7219543,-0.091552734,-3.0700989,1.8171387
1950-11-05,-2.3814087,2.9608154,-0.053863525,-4.2839966,-0.30517578
1950-11-06,-2.5256348,6.3239746,0.8791504,-2.7766724,0.11468506
1950-11-07,-2.316925,4.021759,1.2974548,-3.3579407,0.13851929
1950-11-08,-0.5769348,0.9849243,-0.09124756,-3.469513,-0.55496216
1950-11-09,0.7132263,-0.9534912,0.32910156,-5.8721313,-0.6743164
1950-11-10,1.4044495,-0.32736206,-0.24603271,-0.5627136,1.3456726
1950-11-11,-0.3522644,2.078949,0.11282349,1.5940247,1.9355164
1950-11-12,-1.3258972,3.0417786,0.8430176,2.6463013,0.8529663
1950-11-13,0.0105896,5.6030884,0.85095215,2.6065674,1.8416443
1950-11-14,-1.0595398,5.792389,0.6242981,5.6688843,3.3890686
1950-11-15,-1.6576538,6.7615967,-0.22372437,5.1968994,1.40271
1950-11-16,-2.2589722,4.217346,-0.21722412,5.1352234,1.3405151
1950-11-17,-0.9098511,0.8781738,0.030944824,4.579895,-1.7590332
1950-11-18,-0.525177,0.1071167,0.19894409,3.6018982,-3.8029785
1950-11-19,-0.5080261,-1.9977722,0.7688904,3.191101,-4.9396057
1950-11-20,0.27627563,-2.683838,0.20495605,2.237091,0.11853027
1950-11-21,-0.22125244,-2.1436462,1.1731262,1.798523,1.1433105
1950-11-22,-0.121398926,-3.3932495,1.6954956,0.43243408,1.5440979
1950-11-23,-0.74279785,-3.5863342,0.8829956,1.2341003,2.1155396
1950-11-24,-0.8320923,-2.4775085,-1.3013916,-1.1309814,4.001953
1950-11-25,-1.5979309,-3.2617798,-0.1835022,2.2567139,2.7710266
1950-11-26,-1.2141418,-1.2409668,0.67245483,1.7844238,-0.059295654
1950-11-27,-2.7296143,-0.110321045,1.1138611,-0.65914917,-0.28411865
1950-11-28,3.627655,0.90875244,0.62301636,4.7235413,1.0292664
1950-11-29,1.2919617,1.8417969,-0.73968506,4.2904053,-1.5113525
1950-11-30,1.0512085,2.6394348,-1.1890869,4.8995667,-1.2453613
1950-12-01,2.253296,2.8780823,-0.25164795,1.7245483,-0.05255127
1950-12-02,0.0019836426,2.9962769,0.49438477,4.4002686,-0.7467041
1950-12-03,-2.6607666,4.1527405,-0.265625,6.5246887,-3.3700256
1950-12-04,-3.879303,2.5500488,-0.7001343,6.51651,0.7114258
1950-12-05,-3.457306,2.6634216,0.49847412,5.4367065,-2.9087524
1950-12-06,-2.1118164,2.7111816,1.478363,3.9862976,-2.6950684
1950-12-07,-0.3605957,2.2764587,1.4793701,2.7974548,-5.461853
1950-12-08,-1.9614868,3.5884705,1.0744019,3.5601807,-1.9091797
1950-12-09,-1.3484497,4.9286194,1.5682068,2.276947,4.6028748
1950-12-10,0.10430908,5.719574,2.547821,6.071869,4.6167297
1950-12-11,-0.6430054,4.9043884,2.0644226,4.12146,6.560089
1950-12-12,-2.4166565,5.4743347,1.8196411,3.7738953,6.0050964
1950-12-13,-3.8493042,7.035797,0.90319824,6.498291,5.498352
1950-12-14,-4.4708557,7.265625,1.5513916,8.305481,4.899994
1950-12-15,-3.9797363,4.3475037,2.254242,7.707367,5.3019714
1950-12-16,-2.8845825,2.549591,2.659668,4.8982544,6.4842834
1950-12-17,-2.9934692,2.9443054,1.8921204,0.8616333,5.9568787
1950-12-18,-2.7211914,3.6244507,2.2694702,3.676056,6.9510803
1950-12-19,-4.4144287,1.5667114,1.6326599,4.358856,6.5845947
1950-12-20,-7.4582214,1.3598938,1.2220154,0.7333679,3.160492
1950-12-21,-5.7961426,1.3330383,1.0148315,-1.6381836,0.45861816
1950-12-22,-7.464203,0.1993103,1.6693726,-6.1954956,1.8398438
1950-12-23,-5.6606445,1.6954651,2.2750244,-6.0363464,0.108947754
1950-12-24,-4.5734253,-0.3661499,2.1695862,-4.3495483,-1.4930725
1950-12-25,-3.6536255,-0.14300537,1.7573547,-2.6403198,-0.322052
1950-12-26,-4.043457,0.23181152,1.9286804,2.3776245,-0.59069824
1950-12-27,-4.3450623,-1.620758,1.5038452,-0.90289307,-1.1367188
1950-12-28,-7.074463,-7.3920593,2.4874268,-4.1579895,-0.1486206
1950-12-29,-7.2625427,-12.2213745,1.5584106,-9.721313,-4.0488586
1950-12-30,-7.0305786,-12.429779,0.38552856,-13.225296,-6.2579956
1950-12-31,-8.147278,-10.351807,0.7404175,-10.512924,-5.731598
1951-01-01,-1.857727,-6.035248,1.7528076,-8.218414,-2.665039
1951-01-02,-1.763794,-3.1343079,1.9332275,-7.373993,-2.8790894
1951-01-03,-1.403656,-3.0438843,0.94781494,-3.165863,-0.6098938
1951-01-04,-1.0874023,-1.9793396,0.22277832,0.9723511,-1.9418945
1951-01-05,2.3868103,-0.1975708,0.38827515,5.684326,-6.65683
1951-01-06,2.3695374,-1.5898743,-0.8050537,4.72995,-3.4735413
1951-01-07,1.665802,3.963623,0.26062012,1.066803,-6.1138
1951-01-08,1.6763306,4.8923035,0.81729126,-2.3030396,-9.749329
1951-01-09,0.4151001,2.7755737,1.2540588,-3.2141418,-9.113525
1951-01-10,-0.68392944,2.448761,0.3791809,-8.365204,-9.482361
1951-01-11,2.264679,1.8129883,0.690155,-9.324478,-7.7702637
1951-01-12,-0.15335083,3.3730469,0.69296265,-7.574402,-3.6806335
1951-01-13,0.30407715,1.4353027,0.7545471,-7.9901123,1.0605774
1951-01-14,1.1542969,3.65094,2.0037231,5.0882874,4.692871
1951-01-15,0.47149658,-0.7270813,-0.15377808,8.259277,2.5489502
1951-01-16,-0.12670898,0.8442688,-0.011657715,7.1477356,-1.3291931
1951-01-17,2.0694275,3.226593,0.234375,4.226776,-6.1881104
1951-01-18,2.0870056,1.4303284,1.5054016,3.42807,-0.4973755
1951-01-19,1.0882263,0.40356445,1.0784912,3.2910461,6.062439
1951-01-20,2.2537231,1.6542358,0.8178711,0.8821411,4.1443787
1951-01-21,1.2843628,2.8991394,0.87628174,-1.8782654,-3.9439697
1951-01-22,1.2590332,-2.1611633,0.17938232,-2.535431,-9.12088
1951-01-23,0.9313965,-9.352417,-2.4682922,-0.9990845,-8.841217
1951-01-24,-0.4359131,-7.5707703,-0.5749512,-9.120605,0.8126221
1951-01-25,-2.0032043,-10.083557,0.39169312,-11.085999,2.7029114
1951-01-26,-0.86279297,-13.616806,0.502655,0.31289673,2.3470154
1951-01-27,-1.271637,-12.203033,0.5603943,3.5039673,-1.7080078
1951-01-28,-0.7286682,-10.984283,0.7203369,-4.2321167,-2.7769775
1951-01-29,-0.90878296,-8.893372,0.6382446,-7.501343,-0.0032043457
1951-01-30,-2.3146362,-8.211975,1.3257141,-4.3492737,0.03918457
1951-01-31,-1.8250732,-9.112518,2.111267,-1.5351562,1.4503479
1951-02-01,-1.2950134,-6.1941833,2.0400696,1.2593689,5.273529
1951-02-02,-1.5404358,-8.477783,1.1740723,1.3059082,4.7306824
1951-02-03,-1.5529175,-14.132263,0.40518188,1.5621338,3.410553
1951-02-04,-0.46264648,-11.955963,0.053741455,-0.52352905,1.3056946
1951-02-05,0.61346436,-8.825806,0.8780823,-5.5890503,-0.7424927
1951-02-06,-0.67663574,-2.3613281,1.7326355,-3.0097046,-2.6017761
1951-02-07,-0.45755005,-2.1272278,0.74505615,0.39556885,2.1385803
1951-02-08,2.355835,-2.2477112,0.9378357,5.9508667,2.4839478
1951-02-09,2.711975,-6.512085,0.2468872,6.967499,1.9245911
1951-02-10,-0.3864441,-7.9833374,-1.2738953,6.0477905,8.105682
1951-02-11,0.29626465,-9.003571,-0.79177856,5.8023987,6.773468
1951-02-12,0.17315674,-5.5382385,-0.7298584,-0.1876831,5.395752
1951-02-13,-0.0826416,0.6939392,0.7010498,-5.4375916,-3.0922852
1951-02-14,-0.49710083,2.1013489,1.076294,-14.732697,-11.0442505
1951-02-15,-0.7831726,-0.58551025,1.3277893,-10.106003,-15.0928955
1951-02-16,0.40823364,-11.08493,1.6874084,-7.847168,-10.435837
1951-02-17,1.296936,-12.77887,2.2846375,-6.6488037,-7.053833
1951-02-18,0.9345703,-13.398956,0.77215576,-6.7435303,-5.17572
1951-02-19,0.8773804,-6.300293,1.0758667,-6.5720215,-1.126831
1951-02-20,1.0972595,-1.9335327,1.6974487,-3.0694275,0.69799805
1951-02-21,0.25958252,0.31451416,1.245758,0.48516846,2.9647522
1951-02-22,0.2159729,1.2816467,1.2415771,-2.1452332,3.561493
1951-02-23,0.25708008,3.4665527,1.6247864,-2.5203552,-0.67419434
1951-02-24,-0.115234375,0.19888306,1.4911194,0.15014648,-2.664734
1951-02-25,-0.65341187,0.5624695,1.4620667,5.649414,-1.0121155
1951-02-26,-1.2927246,0.73431396,1.5593262,2.7117615,2.7474976
1951-02-27,-1.883606,-0.41107178,1.7374268,-5.0523376,-0.6900635
1951-02-28,-1.9852905,-4.3949585,2.0201416,-2.247406,-1.7875977
1951-03-01,-0.9406738,-8.947144,1.9518127,-3.3148499,0.48028564
1951-03-02,-1.9274597,-9.279663,2.0705261,-5.1159363,2.8023987
1951-03-03,-3.4841309,-6.5064697,0.84713745,-4.560364,3.2948608
1951-03-04,-3.4803772,-4.33136,1.310669,-1.8378601,5.6628723
1951-03-05,-2.4210815,-2.2981567,1.3514404,-1.315979,5.173279
1951-03-06,-0.7542114,-1.029602,2.1194458,-2.5315857,2.591339
1951-03-07,-0.72436523,1.2723694,2.7710571,-1.8511353,1.1212463
1951-03-08,-2.3888245,1.033844,2.9674683,-0.8617859,0.13345337
1951-03-09,-3.6469421,0.5532837,2.0387878,-1.464508,-0.8086853
1951-03-10,-3.1151733,-1.7507324,1.1720276,-5.0872498,-4.944031
1951-03-11,-0.39920044,-4.9283447,1.361145,-10.819397,-5.277008
1951-03-12,0.09194946,-4.002075,1.298706,-11.575775,-3.1637268
1951-03-13,1.8166504,0.21063232,0.37057495,-8.447388,-2.5877075
1951-03-14,1.0895386,1.3536987,0.97146606,-1.9691772,-5.001587
1951-03-15,0.38934326,2.0658264,1.941803,-3.4298096,-7.548218
1951-03-16,0.9118042,3.0118408,2.252411,-7.191101,-7.717285
1951-03-17,2.7218933,-0.8629761,2.0300598,-12.567902,-9.334442
1951-03-18,1.3678894,-0.4868164,1.9357605,-12.597748,-9.325348
1951-03-19,-1.1668701,1.8513489,2.8286438,-11.162903,-9.414703
1951-03-20,-2.546875,0.9640503,1.5773621,-7.6394653,-7.254944
1951-03-21,-1.7695007,-0.22238159,1.8380737,-2.3199463,-7.6474915
1951-03-22,0.106292725,-3.1741943,1.0401917,-0.09542847,-7.215637
1951-03-23,0.941803,-1.9427185,1.1523743,-4.429474,-8.328766
1951-03-24,-1.9025269,-0.7579346,2.0405273,0.9434509,-4.711609
1951-03-25,-2.5215454,-0.68740845,-0.7333069,0.25100708,-1.4603577
1951-03-26,-1.341156,1.2214355,0.98587036,1.1177063,-3.662201
1951-03-27,-1.8526306,1.0296631,0.9373779,3.3172302,-2.2014465
1951-03-28,-3.0403748,2.3215332,-0.64764404,4.1918335,-2.271637
1951-03-29,-3.140564,1.2452698,0.67144775,3.959015,-0.12698364
1951-03-30,-3.25531,1.2028809,0.70565796,2.3538208,-1.0690613
1951-03-31,-2.4096985,0.8942566,0.7111511,1.7478638,-0.65560913
1951-04-01,-0.31082153,3.3224792,1.4694824,-0.4920044,-0.85739136
1951-04-02,-1.0349426,4.5857544,1.9580383,1.9184265,-2.951233
1951-04-03,-1.114563,3.4832764,1.9150085,3.182251,-2.0891418
1951-04-04,-0.18777466,3.5351257,2.1366272,3.3253174,-2.4799194
1951-04-05,-0.7232361,3.2176514,2.586975,1.1144409,-2.3199463
1951-04-06,-0.012390137,2.5453186,0.17733765,1.8994446,0.69647217
1951-04-07,-0.30371094,1.8687134,-0.0056152344,0.9555969,1.3790894
1951-04-08,-1.7260132,0.31658936,0.050842285,2.0198975,2.052002
1951-04-09,-1.5341187,1.1209717,-0.5097656,3.5186157,2.2493286
1951-04-10,-2.2853699,0.11166382,-0.09820557,4.7541504,-0.15197754
1951-04-11,-3.3139038,2.361084,0.09353638,1.973114,1.1499939
