,z500World_cluster1,z500World_cluster2,z500World_cluster3,z500World_cluster4,z500World_cluster5
2006-01-16,-64.46875,356.54297,1874.4492,936.83203,-361.16016
2006-01-17,10.597656,591.89844,420.73438,242.70703,88.32031
2006-01-18,70.84375,-233.32422,1426.8516,86.85156,-372.46875
2006-01-19,-90.25781,-1772.5352,1935.6016,10.628906,-439.70312
2006-01-20,-201.36328,-2419.0312,1909.1484,-167.45312,-704.8867
2006-01-21,-176.86328,-2201.7344,2009.4961,-228.375,14.453125
2006-01-22,-124.140625,-1887.832,1396.3711,-135.49219,231.30469
2006-01-23,-115.69531,-1378.1719,1119.793,-184.3164,743.1836
2006-01-24,-88.14844,-885.96484,1593.0898,-265.65234,412.55078
2006-01-25,125.29297,-267.0664,884.76953,-37.703125,446.41016
2006-01-26,209.07812,-261.6797,354.73047,336.3047,-149.54297
2006-01-27,217.35547,-1147.0508,-17.230469,243.96484,-247.4336
2006-01-28,164.5,-1316.2031,-571.1875,-12.996094,-711.8008
2006-01-29,46.75,-1332.1797,-503.54688,-182.02734,-592.48047
2006-01-30,10.3671875,-715.39453,-807.40625,-73.77734,-999.46094
2006-01-31,-3.1835938,-1081.9727,-34.320312,404.73828,-607.58203
2006-02-01,-12.964844,-425.84766,184.28516,370.39844,60.539062
2006-02-02,-27.921875,186.70703,301.28125,312.15625,341.3672
2006-02-03,-34.17578,403.91797,-874.35156,125.02734,539.0664
2006-02-04,6.703125,142.48438,-675.0781,-369.55078,1137.1562
2006-02-05,30.742188,-386.46094,530.2656,-588.1719,206.80469
2006-02-06,36.023438,-897.5625,566.5078,-623.375,-239.22266
2006-02-07,5.6601562,-1181.7891,-629.10547,-484.2422,-256.3203
2006-02-08,-16.886719,-809.7969,-836.8594,-441.8164,-384.42188
2006-02-09,96.26172,-716.4531,-1169.1484,-812.2383,-462.625
2006-02-10,172.46484,-768.34375,-1362.9375,-1024.6719,-1149.7188
2006-02-11,215.05078,-786.1992,-270.20312,-500.53516,-1389.0273
2006-02-12,208.78906,-220.8125,-101.74609,-82.28125,-479.70312
2006-02-13,188.3086,236.60156,-256.1328,-179.48047,231.3125
2006-02-14,98.38281,-643.10156,-112.796875,-185.08203,650.8047
2006-02-15,30.550781,-277.95703,971.7969,378.05078,1.4804688
2006-02-16,40.410156,2247.2344,952.84375,563.3242,-519.0117
2006-02-17,20.746094,2466.6758,440.1914,400.94922,-317.21484
2006-02-18,18.800781,1892.1836,253.13281,478.2539,-490.35156
2006-02-19,31.753906,764.5625,-393.2461,651.25,-190.09375
2006-02-20,30.167969,-248.84766,-611.46094,468.70312,-305.89844
2006-02-21,-48.67578,-154.17188,-1200.8555,347.73438,-623.4375
2006-02-22,-77.76953,-204.94922,-1490.4688,436.45312,151.49219
2006-02-23,-67.21875,-1004.9375,-1272.3984,562.6914,617.4844
2006-02-24,-47.472656,1101.332,-1506.2422,287.78125,1311.4922
2006-02-25,-29.058594,2272.1133,-676.34766,57.26953,2627.2305
2006-02-26,-23.996094,2507.7773,964.5781,376.90234,3147.5781
2006-02-27,10.8359375,1891.9102,1654.5078,256.3125,4546.8477
2006-02-28,12.433594,655.65625,1705.4648,75.21875,5041.8633
2006-03-01,64.89844,323.10156,1135.0156,168.21484,4530.074
2006-03-02,90.55469,1341.0586,502.48438,118.36328,3842.254
2006-03-03,95.140625,1776.5,535.7461,319.02734,2422.4453
2006-03-04,110.57031,1375.2891,30.078125,775.8867,820.8164
2006-03-05,127.05469,-1416.0938,-111.8125,49.617188,286.95312
2006-03-06,140.72266,454.03125,-141.65625,-454.21484,-330.66406
2006-03-07,82.72656,421.02344,-753.7031,-259.35547,-623.83594
2006-03-08,24.617188,-115.421875,-1441.2031,332.47266,-44.152344
2006-03-09,-40.726562,-291.40625,-1716.6289,987.5781,-122.59766
2006-03-10,-45.48828,703.9219,-1076.9492,889.46094,105.64453
2006-03-11,10.1875,-263.8711,-984.2578,1108.1992,41.875
2006-03-12,-0.17578125,-1140.7578,-739.8047,1565.7969,-980.8633
2006-03-13,-118.96094,-1241.1055,169.8164,1277.9531,-1387.082
2006-03-14,-170.2539,-984.8867,1039.5195,658.1133,-499.91797
2006-03-15,-79.18359,-612.8125,206.9336,118.46875,288.3828
2006-03-16,-16.964844,242.08594,1000.33203,-350.5625,505.33594
2006-03-17,-37.53125,461.59766,1570.5508,-977.60156,386.57422
2006-03-18,-103.29297,-1193.6055,1186.2695,-992.39453,1447.8984
2006-03-19,-144.98047,-1939.6914,3217.6992,-1076.2852,1870.875
2006-03-20,-158.9336,-1254.0977,4346.3945,-939.4375,2437.2148
2006-03-21,-121.47266,-485.46484,4789.25,-529.2422,2649.3398
2006-03-22,-50.10547,-440.60156,4665.3594,-600.6797,3151.0469
2006-03-23,8.8671875,-1621.9375,4441.1055,-84.50391,2951.9375
2006-03-24,17.035156,-1831.7227,3839.1875,330.6328,2130.5469
2006-03-25,-12.199219,-2060.2578,3178.2031,350.78125,1066.7344
2006-03-26,24.382812,-2133.1836,2691.6602,207.36719,1444.8359
2006-03-27,69.42578,-2119.1445,1750.4062,-265.84375,2059.5312
2006-03-28,92.59766,-2195.5977,1827.8945,-241.83203,2229.5547
2006-03-29,78.19531,-2331.4844,1953.3398,-90.71875,2214.414
2006-03-30,13.8359375,-2472.1445,1881.1328,-528.6406,2226.9766
2006-03-31,40.910156,-2645.4922,1958.375,-511.78125,2007.8438
2006-04-01,71.94922,-1344.6562,2038.4883,-330.76562,1767.0625
2006-04-02,1.9921875,-2584.5312,2109.1328,-724.22266,1373.3008
2006-04-03,-18.773438,-2461.1953,1649.4141,-535.51953,561.5078
2006-04-04,-45.86328,-1949.0234,1603.6797,769.8594,236.58984
2006-04-05,-68.69531,-766.08594,1686.3398,740.83203,559.08203
2006-04-06,-75.94141,-319.0547,1734.4844,-484.30078,971.39844
2006-04-07,-80.5625,-26.636719,1583.6367,-1471.8281,1161.0156
2006-04-08,-24.378906,565.0039,1111.5078,-692.76953,570.66406
2006-04-09,-40.55078,1017.3242,1115.7578,637.0469,-482.58984
2006-04-10,-101.984375,1270.8945,1250.9883,775.1875,-1387.793
2006-04-11,-128.0039,510.1797,731.09766,236.34375,-949.91016
2006-04-12,-125.40234,2356.9492,842.47266,867.8906,-1366.6641
2006-04-13,-159.89062,1274.75,462.96484,1235.4844,-1448.7969
2006-04-14,-202.5625,1332.5469,945.52344,732.6836,-601.91797
2006-04-15,-145.8789,374.95312,1017.59375,566.1992,-427.5078
2006-04-16,57.671875,-688.6992,1227.6758,622.2969,-790.3008
2006-04-17,51.984375,-505.8672,1092.8164,454.98047,-759.7422
2006-04-18,-3.6953125,-897.4297,1161.3008,-393.58203,-219.09766
2006-04-19,-28.738281,-1726.1211,1292.7969,-460.89062,12.917969
2006-04-20,12.394531,-1403.3789,1447.5,71.828125,-499.9961
2006-04-21,7.0273438,-1217.7422,1409.9727,359.8672,-959.7461
2006-04-22,15.953125,-1585.2852,1201.0273,344.53516,-1738.2383
2006-04-23,-11.6640625,-1221.2383,1095.8906,341.48828,-619.71094
2006-04-24,-32.79297,-589.0742,1149.3711,1098.6562,744.58203
2006-04-25,-35.308594,-1252.5156,979.96094,1489.5078,720.2539
2006-04-26,-10.09375,-2007.7227,1418.1758,818.5664,591.4336
2006-04-27,24.21875,-1851.2578,1913.9766,-277.8828,-168.88281
2006-04-28,58.58203,-1976.0156,1534.0312,-23.886719,-787.10156
2006-04-29,-41.929688,-2297.8945,511.91797,16.558594,-794.51953
2006-04-30,-62.195312,-1853.5312,360.6875,221.65625,-603.65234
2006-05-01,-72.64453,-1571.4727,500.0625,80.01953,-713.04297
2006-05-02,-20.773438,-1190.4805,286.65234,-453.97266,-254.14453
2006-05-03,41.726562,-1756.2305,-204.73828,-1223.0234,158.44922
2006-05-04,19.820312,-2070.9414,-162.64844,-1483.6211,25.226562
2006-05-05,-6.484375,-826.7031,-512.4922,-1641.8594,-131.91016
2006-05-06,10.7265625,-63.734375,-913.08203,-856.4961,-78.41797
2006-05-07,17.28125,44.3125,-732.91797,-331.32422,509.66016
2006-05-08,-0.5078125,-1379.2734,-743.1836,-870.73047,1310.9297
2006-05-09,-57.589844,-2808.6719,-623.2617,-1590.4727,2080.2852
2006-05-10,3.6523438,-2999.3242,162.1875,-1698.7305,2537.711
2006-05-11,18.066406,-71.875,447.5586,-2165.1875,2963.3008
2006-05-12,15.417969,-458.23047,746.53516,-2240.7812,2843.2031
2006-05-13,0.171875,-327.33594,978.1328,-1313.2422,2191.6445
2006-05-14,95.53516,12.953125,956.58594,-972.3281,1648.6719
2006-05-15,117.60547,1939.3359,591.5586,-1153.9023,1085.5898
2006-05-16,115.24609,1796.9531,-134.89453,-1841.0156,1350.2344
2006-05-17,120.08594,1551.3125,-633.7617,-1526.1719,1689.5586
2006-05-18,168.96484,848.6797,-278.0664,-1464.5859,1100.9375
2006-05-19,161.86328,2074.2305,293.0625,-1961.0117,659.5547
2006-05-20,66.8125,958.29297,320.97266,-1955.8594,232.26953
2006-05-21,-59.960938,-1736.5,-150.38281,-1730.1523,869.33594
2006-05-22,-32.48047,-1780.5273,1356.0781,-1874.1875,920.2656
2006-05-23,3.6289062,-2169.6914,1314.7383,-1584.6602,-108.07031
2006-05-24,55.339844,-3111.3555,468.20703,-391.71875,-626.2422
2006-05-25,-9.277344,-2314.5117,49.390625,-289.35156,-1054.9922
2006-05-26,-61.621094,-2682.586,-734.3633,-512.23047,-584.41016
2006-05-27,-79.72656,-2855.9805,-1583.6992,-530.6172,-247.40234
2006-05-28,-28.1875,-2812.8125,-2012.2031,527.5781,249.84766
2006-05-29,-3.6914062,-1550.9844,-1234.5508,1137.207,693.35156
2006-05-30,58.746094,-623.0586,-620.10547,1146.3672,30.34375
2006-05-31,23.964844,-880.39844,276.64062,1191.9727,-818.4375
2006-06-01,25.542969,-2684.7148,380.91797,1251.168,-1168.2461
2006-06-02,44.86328,-3482.7812,-300.23828,1591.8789,-581.79297
2006-06-03,63.203125,-3115.1758,-708.5703,1414.5273,-322.19922
2006-06-04,23.367188,-2066.9414,-738.3828,647.1914,-414.58594
2006-06-05,-43.3125,-2140.914,-543.51953,367.71094,-511.52734
2006-06-06,-55.109375,-280.26953,-891.10547,126.80469,-20.472656
2006-06-07,-25.363281,792.16406,-1537.8555,-232.17969,-172.64844
2006-06-08,-32.976562,1156.6367,-1576.9375,-581.8125,-603.14453
2006-06-09,-76.640625,667.3008,-1376.3555,-361.8047,-1011.4453
2006-06-10,-98.80469,186.25781,-1007.96875,390.35156,-899.0039
2006-06-11,-106.828125,-122.90625,-548.14453,1700.1289,-330.51562
2006-06-12,-58.402344,278.01562,-678.73047,3129.168,-784.7344
2006-06-13,-51.23047,943.1797,-1102.8086,3022.9219,-1196.3984
2006-06-14,-18.253906,1733.3594,-926.78125,2185.6367,-1652.1328
2006-06-15,-59.902344,1673.332,-896.7422,1077.2656,-1797.6172
2006-06-16,-121.59375,1311.8125,-810.91797,490.8672,-1738.3281
2006-06-17,-104.82031,2195.3906,-927.89844,280.67188,-1867.8008
2006-06-18,-84.76953,2752.0781,-1003.2617,188.6914,-1960.918
2006-06-19,-59.98047,1944.7461,-818.4844,-667.1094,-1406.2227
2006-06-20,-45.570312,2801.004,-808.8125,-1597.1953,-848.58984
2006-06-21,-4.5625,1954.9883,-626.0781,-2024.2969,-424.03125
2006-06-22,45.085938,2473.7617,-803.41406,-2060.6562,-370.7539
2006-06-23,-2.8203125,2020.6289,-539.0469,-1709.5234,-61.507812
2006-06-24,31.984375,1540.8906,-437.3203,-1218.6758,23.636719
2006-06-25,35.445312,574.73047,-896.5156,-1794.8398,51.226562
2006-06-26,43.98828,-798.2383,-1339.5547,-2192.6172,-38.48047
2006-06-27,116.47656,-1967.332,-1183.9297,-2425.789,-183.32422
2006-06-28,187.63672,-3102.2266,153.71094,-2134.7695,-939.91016
2006-06-29,180.91406,-2641.9766,1052.9531,-1638.4766,-1489.3008
2006-06-30,124.87891,-2965.6875,1359.1289,-1180.1797,-1368.4023
2006-07-01,160.89453,-2122.293,1421.8555,-1384.125,-682.2617
2006-07-02,216.5039,-1227.2344,1380.5508,-1314.0117,-318.45703
2006-07-03,285.46094,-668.21484,1394.2539,-1371.5898,-407.7461
2006-07-04,188.45703,-72.125,1576.0195,-1297.6328,-615.33984
2006-07-05,150.7461,47.097656,1665.2422,-317.78906,-463.1289
2006-07-06,224.64844,-1396.3164,2094.4844,164.41406,-624.41406
2006-07-07,224.94531,-1466.6719,1842.6836,-719.2969,58.26953
2006-07-08,163.10156,310.9922,1397.543,-532.0742,174.6289
2006-07-09,71.31641,2748.164,69.734375,-602.5547,-209.57812
2006-07-10,30.089844,3097.8594,-307.54688,-1223.8047,-604.4531
2006-07-11,69.453125,2025.5273,-463.01172,-687.39844,-745.91406
2006-07-12,128.69531,-771.03125,-988.34375,-256.91016,-662.4258
2006-07-13,65.98828,-684.78906,-700.8008,77.859375,-624.52734
2006-07-14,52.765625,1304.8906,-929.8125,-421.66406,-765.9414
2006-07-15,91.57422,372.45703,-1150.7344,-1413.5898,-675.3008
2006-07-16,60.070312,-966.03125,-1896.1953,-2112.1016,71.98047
2006-07-17,23.023438,-600.02344,-1262.2617,-1886.1055,561.1289
2006-07-18,19.679688,-281.72266,-310.78906,-1327.8672,708.28516
2006-07-19,44.960938,-1431.8945,255.38281,-1340.5586,743.35156
2006-07-20,40.085938,-474.6836,197.6289,-867.9844,102.015625
2006-07-21,33.191406,-481.94922,-600.9375,-764.1836,19.382812
2006-07-22,-5.8046875,1802.4297,-654.97656,-1672.6562,-376.3711
2006-07-23,-4.0585938,191.9336,6.0039062,-1614.8633,-589.27344
2006-07-24,-37.054688,-46.441406,-71.81641,-762.6172,-205.8086
2006-07-25,-55.210938,927.96484,-15.417969,-724.21875,-313.0
2006-07-26,-81.08984,2500.004,17.917969,-804.0156,163.73047
2006-07-27,-50.523438,2058.4531,194.25,-669.15234,729.84375
2006-07-28,19.734375,796.34766,383.85156,73.80859,393.4336
2006-07-29,23.335938,1022.0742,-264.58203,-66.11328,467.76953
2006-07-30,15.574219,1483.4766,-826.08984,839.53906,503.5703
2006-07-31,77.11719,1988.3438,-873.09766,1335.8203,930.9844
2006-08-01,195.66016,769.0703,-736.3789,1531.2891,1113.7578
2006-08-02,154.57422,880.6797,-179.3789,1528.2031,892.97656
2006-08-03,89.5625,1476.0391,-168.17188,2136.3125,175.13281
2006-08-04,10.644531,2217.6992,-549.1094,2137.6133,-346.0
2006-08-05,-48.36328,2041.8906,-802.3867,2060.039,-197.73047
2006-08-06,-47.203125,673.35156,-1076.4336,2396.8008,339.5547
2006-08-07,-35.898438,-64.84766,-1539.1016,3102.9844,338.02734
2006-08-08,-47.92578,-229.77344,-1075.8438,2955.6172,52.878906
2006-08-09,37.382812,-383.125,-715.16797,2636.0117,180.77734
2006-08-10,29.199219,-419.2539,-685.8281,2559.4258,729.46484
2006-08-11,-1.3476562,-599.0547,-1874.6562,2779.9336,928.78906
2006-08-12,12.339844,387.5625,-2408.746,2892.5234,1000.10156
2006-08-13,86.92969,49.007812,-2284.2227,2874.7031,1286.1992
2006-08-14,101.43359,-891.8594,-1262.8789,3012.4453,1481.3203
2006-08-15,53.546875,1038.8555,-878.89844,1776.5742,1578.6445
2006-08-16,38.839844,1770.0156,-1688.1836,1157.9883,1032.4219
2006-08-17,-10.824219,1739.332,-1325.0352,1782.4883,622.9844
2006-08-18,-25.0625,1861.2578,-2771.9883,2199.0703,379.71484
2006-08-19,0.7421875,1965.0234,-2800.246,1956.0586,273.41797
2006-08-20,19.6875,428.51562,-2197.793,1407.3477,-572.5664
2006-08-21,62.671875,-446.46875,-2579.3281,668.85547,-869.7344
2006-08-22,116.53125,-885.3047,-2932.0195,240.26172,-979.51953
2006-08-23,67.984375,-812.7539,-1739.8281,418.03906,-675.8633
2006-08-24,14.027344,-750.1094,-1307.6914,859.34766,-669.10547
2006-08-25,-41.734375,-591.28125,-2146.5469,514.6367,-789.41406
2006-08-26,-60.742188,-798.73047,-2654.0508,-431.3672,-252.13281
2006-08-27,-42.38672,-613.5469,-3330.1602,-883.7539,22.644531
2006-08-28,17.148438,60.679688,-2519.9336,-313.63672,209.83594
2006-08-29,55.88672,-1994.5586,-2668.3438,-125.23828,591.0039
2006-08-30,36.703125,-307.91406,-2299.875,-1069.1328,813.3086
2006-08-31,55.722656,1023.34375,-891.1172,-1362.1523,915.4492
2006-09-01,7.2617188,-126.07422,-985.95703,-1345.8711,614.33203
2006-09-02,-39.378906,-457.40234,-2350.1055,-1244.9766,535.60547
2006-09-03,-66.328125,1110.0703,-2843.75,-1422.8984,362.76953
2006-09-04,-61.867188,-438.66797,-2665.9844,-1020.8281,175.67188
2006-09-05,29.644531,-1457.5078,-1439.8867,-849.64844,59.125
2006-09-06,64.12109,-997.0469,-785.5781,-368.79297,531.8281
2006-09-07,-29.414062,-404.10156,-621.6172,-515.71094,908.58594
2006-09-08,3.71875,-2411.5547,-644.48047,-563.0625,351.44922
2006-09-09,-1.03125,-2389.7773,77.203125,84.62109,-1004.1133
2006-09-10,-17.605469,-1012.59766,497.4453,-449.71484,-1030.3711
2006-09-11,3.2304688,-2029.832,752.4375,-579.1914,-425.7539
2006-09-12,33.507812,-1086.4453,1089.5586,-894.8867,-296.2422
2006-09-13,35.98828,-223.34375,268.88672,-830.1367,-354.16797
2006-09-14,62.5625,532.21875,68.86719,-216.01172,39.777344
2006-09-15,83.08594,2374.7188,-498.60156,386.34375,882.2578
2006-09-16,50.945312,3365.9766,-973.4219,332.33594,1368.2656
2006-09-17,13.34375,3902.5977,-1910.6328,816.1875,2144.8633
2006-09-18,42.820312,4112.125,-817.5039,1188.7539,2523.957
2006-09-19,137.36328,3835.1875,-429.94922,1358.25,1385.5781
2006-09-20,118.578125,3513.0625,-217.1289,2280.1914,569.7031
2006-09-21,80.5,2189.9414,-1128.4609,2511.664,643.9375
2006-09-22,118.98828,1297.0781,-1475.9414,2110.9727,1028.1914
2006-09-23,54.929688,1778.5234,-1045.1094,1686.9844,1856.9062
2006-09-24,-43.414062,2006.8281,-2082.879,981.3164,1886.0
2006-09-25,37.929688,1585.3008,-1060.8477,884.3828,1865.7344
2006-09-26,68.42969,1383.6562,563.03516,1122.8945,1716.4648
2006-09-27,79.08984,1766.1797,508.2578,991.375,1336.2031
2006-09-28,73.31641,2144.1602,881.91016,809.78516,1221.6016
2006-09-29,50.621094,1887.3594,1265.4844,434.96484,1482.7109
2006-09-30,47.640625,1319.4336,1150.2852,-319.10156,1270.2266
2006-10-01,61.945312,1336.4648,833.375,-392.64062,308.07422
2006-10-02,30.464844,704.59766,552.6836,608.85547,-308.76953
2006-10-03,-42.609375,166.84766,614.375,1849.2812,145.53125
2006-10-04,-89.859375,-199.39453,484.6953,1929.4102,20.984375
2006-10-05,-54.859375,-250.88281,306.3672,1091.3711,-129.35938
2006-10-06,65.11328,-33.046875,103.63281,449.20312,-111.94141
2006-10-07,113.88281,375.7461,268.45703,134.28906,-23.5625
2006-10-08,125.10547,672.6367,77.78906,-311.77344,-47.441406
2006-10-09,119.828125,634.1406,-206.59375,-1315.0742,142.10156
2006-10-10,220.91797,1276.418,259.6328,-1428.8906,568.1992
2006-10-11,166.02734,855.64453,1261.6445,-1129.0625,736.4297
2006-10-12,152.6211,6.9335938,844.2383,-694.39453,1575.0586
2006-10-13,53.972656,179.92969,707.78906,-647.4531,1168.0703
2006-10-14,16.679688,1065.918,662.83984,-749.89453,1335.5
2006-10-15,12.636719,873.1953,617.9219,-908.26953,2592.6562
2006-10-16,57.289062,-212.13672,1537.8789,-1340.2656,3437.082
2006-10-17,12.308594,-438.59766,1947.1133,-1427.3594,3967.4922
2006-10-18,-25.054688,-309.8789,1068.418,-1380.6523,3492.5312
2006-10-19,-64.91797,-486.78516,791.4336,-1041.9453,2025.2891
2006-10-20,-71.65234,108.19531,706.15625,-1038.6758,2148.6133
2006-10-21,25.335938,362.0586,1256.1914,-821.0508,1640.293
2006-10-22,87.41406,-954.5078,1136.5938,-1253.1133,1235.4062
2006-10-23,159.28125,-643.21875,1038.5664,-1330.1602,995.1367
2006-10-24,176.72656,-2279.1562,1131.75,-1387.9023,1191.6367
2006-10-25,142.5,-2240.004,870.4453,-1428.9766,1263.1797
2006-10-26,133.99219,-1489.6445,513.72656,-1063.1484,1222.5117
2006-10-27,93.12891,-1161.5195,-156.60156,-1541.4883,1401.7812
2006-10-28,89.44141,-1389.5,-478.83594,-1284.4531,1685.3711
2006-10-29,103.18359,-1142.7734,-456.35156,-234.07031,1908.793
2006-10-30,25.0,-665.8047,-137.60938,-575.1758,1922.7266
2006-10-31,-9.089844,204.42578,334.21875,-632.22656,1864.0
2006-11-01,-10.5390625,664.1172,625.27734,222.66797,513.1172
2006-11-02,-4.8242188,-919.2383,840.5,372.73828,-290.9453
2006-11-03,-22.964844,-1065.7539,510.5586,507.4336,-1749.3438
2006-11-04,-49.695312,-1812.0859,126.01953,532.7031,-2153.3438
2006-11-05,-86.265625,-2105.5234,347.76953,608.83984,-2454.7969
2006-11-06,-89.859375,-2412.5625,399.41016,473.39062,-2026.2891
2006-11-07,-66.91406,-1908.8789,92.06641,311.64062,-1988.6914
2006-11-08,-86.609375,-1257.9922,-1072.4766,102.078125,-2048.2578
2006-11-09,-7.2070312,-147.05078,-2751.1562,201.89453,-2684.5078
2006-11-10,78.60156,852.04297,-2598.8164,136.36719,-2961.7969
2006-11-11,88.84375,1143.1055,-2132.1445,-103.61719,-2201.7266
2006-11-12,63.40625,671.22656,-1455.8047,-243.21875,-1605.9922
2006-11-13,49.53125,2293.3164,113.71875,-500.125,-380.30078
2006-11-14,-53.058594,2423.6562,1266.2422,-657.1953,1180.125
2006-11-15,-170.53125,2086.707,1357.8594,-457.3047,1182.9375
2006-11-16,-119.04297,901.59766,1565.1211,-333.25,581.7656
2006-11-17,-51.91797,144.75,2083.7031,-266.13672,477.09375
2006-11-18,-36.09375,-1039.5938,2338.8828,-162.2539,592.53516
2006-11-19,-0.66796875,-806.4453,2063.254,-43.054688,662.27734
2006-11-20,25.683594,924.70703,2183.6719,-250.27734,1185.668
2006-11-21,92.390625,666.5,2069.3672,-251.74219,921.3125
2006-11-22,45.878906,357.90234,1582.8281,-179.72266,338.3047
2006-11-23,-20.824219,-549.08984,1246.332,73.62891,389.8047
2006-11-24,-61.257812,-863.6719,905.5703,350.0586,16.730469
2006-11-25,-49.69922,-635.7461,-9.722656,435.96484,-208.50781
2006-11-26,9.097656,-236.76172,130.19922,240.08594,-486.85938
2006-11-27,24.324219,517.5508,460.19922,348.8203,-433.73828
2006-11-28,-29.691406,814.73047,389.07422,871.77734,-391.01562
2006-11-29,-51.41797,710.1133,-234.23828,1232.0625,-256.71875
2006-11-30,17.152344,13.640625,-1138.1133,1031.3398,-117.01172
2006-12-01,31.34375,-386.96875,-1129.9727,736.4531,-436.6211
2006-12-02,2.5742188,-1798.9219,-1275.2695,347.91797,-54.04297
2006-12-03,26.804688,-1739.0,-1943.1055,61.890625,283.46094
2006-12-04,50.55078,-1431.6094,-1269.2266,317.04688,-51.617188
2006-12-05,52.964844,-1258.1445,-14.4296875,472.09766,-103.10547
2006-12-06,71.015625,-921.58984,202.83594,229.85938,-380.22656
2006-12-07,97.609375,-929.0664,-329.2539,-243.66016,-210.32812
2006-12-08,122.984375,-400.3125,-760.6211,-465.02344,-486.5664
2006-12-09,133.55078,-55.453125,-1049.4922,-193.94531,-1243.0781
2006-12-10,153.48047,-309.71484,-727.66797,-327.90234,-1908.0664
2006-12-11,145.6211,-606.09766,-639.1914,-591.28906,-1469.1172
2006-12-12,124.375,164.09375,-774.35156,-694.4219,-899.7461
2006-12-13,101.20703,891.91016,-934.34766,-738.0586,-772.9844
2006-12-14,31.398438,1127.3984,-448.2578,-743.6797,-1076.0977
2006-12-15,8.972656,-380.85156,-377.80078,-739.65625,-980.9492
2006-12-16,36.88672,-47.195312,-468.84766,-522.5547,-809.71484
2006-12-17,76.515625,1790.0,-465.27344,-866.8789,-435.84375
2006-12-18,85.78516,1162.6211,-558.4883,-949.5781,-1137.8047
2006-12-19,55.98828,393.86328,-768.5547,-860.66797,-1746.4453
2006-12-20,62.671875,1183.5312,-1036.4141,-1111.3945,-2244.7266
2006-12-21,110.72266,255.4336,-1110.1953,-1260.918,-1929.2461
2006-12-22,152.8164,-1022.1797,-545.4922,-1176.9609,-465.91016
2006-12-23,164.79297,-884.4922,344.39453,-1370.1328,-97.85156
2006-12-24,118.02734,-752.15234,251.20703,-1479.4297,-187.79688
2006-12-25,65.87109,-714.52344,-409.5664,-1488.7969,-737.96094
2006-12-26,58.328125,-678.3672,-981.27734,-1488.1289,-262.47656
2006-12-27,109.28125,360.2539,-1422.7031,-1200.5781,-114.66016
2006-12-28,145.58203,78.48828,-1260.4219,-757.625,-21.546875
2006-12-29,197.5,836.48047,-1515.8477,-390.79688,-468.88672
2006-12-30,185.25781,456.4922,-1609.457,-597.7422,-725.08984
2006-12-31,144.75781,-574.9297,-1709.4805,133.64062,-591.02734
2007-01-01,110.44531,-732.2656,-1765.0,660.47266,135.3164
2007-01-02,71.55859,-540.65625,-1984.4727,-163.85156,-343.0078
2007-01-03,101.30469,-611.8867,-1920.7148,-238.91406,-857.5625
2007-01-04,71.66016,306.20703,-2253.5664,604.16406,-1528.4805
2007-01-05,12.472656,226.25781,-1913.5703,939.9297,-1672.0117
2007-01-06,13.8046875,-1742.6992,-2468.082,463.35547,-1592.4766
2007-01-07,59.214844,-1318.582,-3166.6094,-43.375,-1488.8555
2007-01-08,55.29297,-672.0625,-1773.8125,-161.04688,-840.1211
2007-01-09,108.06641,-945.5156,-436.5586,-84.85547,-804.58984
2007-01-10,87.765625,-1327.6055,487.79297,218.08594,-884.09766
2007-01-11,145.6211,-2020.4883,1001.45703,346.25,262.97266
2007-01-12,119.05859,-1272.625,1432.2227,121.48828,572.5117
2007-01-13,51.390625,-445.23438,610.51953,-459.4453,1153.0508
2007-01-14,21.207031,-206.86328,748.40625,84.234375,1261.9961
2007-01-15,20.753906,224.96484,1211.7734,727.6953,650.7461
2007-01-16,58.742188,728.1328,1185.7461,976.40234,-133.59766
2007-01-17,94.25,1846.7617,877.4922,1412.9648,88.91016
2007-01-18,186.28125,1534.5625,414.84766,1269.0898,461.76953
2007-01-19,154.88672,1721.6367,81.40234,663.84766,70.14844
2007-01-20,166.85156,1843.6992,-264.53906,162.94922,366.32812
2007-01-21,171.1875,1189.5,-611.83984,228.48438,1108.4883
2007-01-22,152.20703,1011.34766,-1478.7773,575.1836,958.5469
2007-01-23,84.12109,743.6094,-1844.0117,563.27734,810.89453
2007-01-24,77.484375,374.01953,-3126.4844,20.027344,-240.55469
2007-01-25,118.26172,359.6875,-3080.543,344.53906,-92.515625
2007-01-26,163.4414,-592.21094,-1009.6367,399.9961,636.6875
2007-01-27,199.46094,-1502.8828,366.54688,458.4922,207.76172
2007-01-28,193.85547,-1321.0273,641.71094,914.8633,-445.71875
2007-01-29,278.34375,-846.21094,883.22266,1038.4688,-1232.9102
2007-01-30,250.17188,-553.9883,601.5781,665.2617,-1603.6094
2007-01-31,164.82422,-165.82422,1048.8203,200.08203,-917.2344
2007-02-01,179.875,295.59375,1282.1328,113.10547,211.60156
2007-02-02,229.9336,292.27344,1962.9922,54.33203,1302.9375
2007-02-03,246.63281,1383.1211,2721.4062,-387.3086,1761.5664
2007-02-04,226.73047,2288.9766,3030.5938,-696.16016,1905.1953
2007-02-05,241.53906,2464.5664,2050.0,-719.54297,1729.4219
2007-02-06,204.10547,2538.043,-120.30469,-555.2344,1905.4453
2007-02-07,168.80078,2206.25,-275.5586,-741.6133,856.33594
2007-02-08,162.6211,966.40625,786.4961,-761.8164,-36.066406
