,mslEurope_cluster1,mslEurope_cluster2,mslEurope_cluster3,mslEurope_cluster4,mslEurope_cluster5
2004-09-20,-953.27344,186.29688,-2955.9062,-755.5,155.92969
2004-09-21,-1840.5625,324.0703,-1796.8516,362.0,-995.59375
2004-09-22,-2528.8125,322.14844,-790.46094,267.0703,-1587.2188
2004-09-23,-2770.7031,138.5625,171.21094,-22.46875,-1707.0938
2004-09-24,-2283.8125,-285.39062,787.1875,822.28125,-1218.3828
2004-09-25,-1421.8359,-318.90625,-884.46875,885.91406,-284.8672
2004-09-26,-556.03906,152.23438,-1733.6719,845.6875,78.00781
2004-09-27,-1306.0156,290.34375,-428.8125,766.3125,44.507812
2004-09-28,-1857.9609,389.1797,711.3203,395.1172,-349.59375
2004-09-29,-408.3125,295.40625,1104.9766,275.53906,-135.60938
2004-09-30,991.7656,341.58594,603.9219,200.6875,-118.734375
2004-10-01,1588.3828,486.65625,328.4375,70.015625,-129.14062
2004-10-02,1555.2656,493.4375,-817.03906,-79.50781,231.84375
2004-10-03,1395.9219,474.1875,-889.75,-274.92188,662.1797
2004-10-04,993.375,462.10938,-1888.0,-966.33594,1029.5391
2004-10-05,-320.8828,444.40625,-1924.8672,-786.90625,1091.3828
2004-10-06,-848.8828,317.41406,-530.5547,-292.48438,659.8672
2004-10-07,-803.64844,173.57812,1116.3047,246.89844,134.72656
2004-10-08,-309.2578,57.554688,1582.0391,693.53125,-285.10156
2004-10-09,224.75781,-8.296875,1719.3125,644.1094,-703.4453
2004-10-10,1287.3203,41.1875,1545.9766,258.8672,-451.3672
2004-10-11,1893.7266,110.82031,1189.2109,250.63281,597.78125
2004-10-12,1569.3359,-38.304688,672.96094,-286.8672,1930.9141
2004-10-13,1404.1484,-67.80469,-108.640625,-1021.6328,2173.7734
2004-10-14,1200.3594,-263.9375,-108.265625,-1708.7734,1620.3203
2004-10-15,1238.6719,-370.77344,1014.6797,-1685.9141,947.6953
2004-10-16,552.14844,-360.34375,983.7422,-1536.625,233.83594
2004-10-17,490.2422,-391.10156,234.71875,-931.9453,-764.6094
2004-10-18,200.84375,-240.29688,-651.4844,-546.22656,-1639.1172
2004-10-19,364.1875,-165.99219,167.4375,-1169.3047,-1224.2578
2004-10-20,784.90625,-68.08594,-171.76562,-2276.7344,-779.8281
2004-10-21,276.35156,42.820312,-752.72656,-1500.8359,129.50781
2004-10-22,-1105.4375,365.16406,-867.0469,-1065.125,293.16406
2004-10-23,-1335.9375,447.10938,-514.5781,-1434.4453,-486.35938
2004-10-24,-778.96094,396.7578,-532.58594,-1671.1719,-1335.0234
2004-10-25,-328.01562,61.585938,-815.64844,-1200.2422,-586.6875
2004-10-26,-1231.9141,-298.02344,-701.0703,-274.10938,-517.3594
2004-10-27,-1009.6875,-640.89844,206.36719,-1854.3984,-655.6094
2004-10-28,-426.125,-940.75,488.35938,-2637.164,-214.22656
2004-10-29,888.33594,-1140.1094,316.5625,-2292.539,-420.66406
2004-10-30,1215.8828,-1258.9688,-360.82812,-492.1953,-705.8047
2004-10-31,-294.66406,-720.4297,422.73438,975.3125,-793.15625
2004-11-01,-710.625,-550.22656,1213.9766,1099.1484,154.17969
2004-11-02,709.4219,-426.6328,849.66406,515.1094,755.5156
2004-11-03,542.78906,-156.26562,-111.9375,127.66406,1491.5625
2004-11-04,-78.89844,-191.79688,-957.3594,760.3047,941.03125
2004-11-05,-871.3281,-169.36719,668.0703,1767.9688,-125.578125
2004-11-06,-239.88281,-137.32031,1249.8281,1509.8281,-416.07812
2004-11-07,349.48438,-458.6875,344.2578,1251.7109,125.546875
2004-11-08,267.65625,-557.8281,616.2422,652.0703,591.75
2004-11-09,661.3203,-809.89844,-823.9453,335.0078,914.3828
2004-11-10,1070.5625,-970.71094,489.90625,575.0469,947.6094
2004-11-11,50.03125,-1073.0156,-1114.7109,1146.8516,1111.125
2004-11-12,-2527.4766,-1001.0156,-21.578125,1112.4531,412.28125
2004-11-13,-1684.3359,-1558.4688,1455.5703,2353.1406,-609.5625
2004-11-14,-701.3672,-633.0703,-809.21094,2360.7422,-84.57031
2004-11-15,-3080.6875,37.867188,148.5625,1580.2656,67.140625
2004-11-16,-1906.4531,666.7344,1491.8672,1344.8125,-1322.4766
2004-11-17,-1289.4609,1010.52344,139.57031,879.3594,-1054.1719
2004-11-18,-1857.0781,952.7344,495.14062,-14.140625,-2721.9531
2004-11-19,-1644.5312,536.0703,931.4219,926.7578,-2459.8594
2004-11-20,-817.72656,396.79688,1718.0781,1114.1641,-3167.4844
2004-11-21,-121.5625,577.0,963.2422,644.3047,-1576.2344
2004-11-22,-358.7422,851.46094,581.6172,503.3672,204.77344
2004-11-23,729.0156,573.9922,1554.4375,1459.1172,-919.9219
2004-11-24,1016.47656,332.03125,548.2578,1641.4609,-136.02344
2004-11-25,-574.75,518.0156,1044.8359,987.8203,597.53125
2004-11-26,169.3125,912.2656,388.60156,655.8047,-424.10938
2004-11-27,480.46875,714.625,901.9375,773.15625,-400.03906
2004-11-28,521.6172,408.17188,931.1406,199.74219,22.585938
2004-11-29,523.53906,-41.65625,-763.7578,627.6953,443.60938
2004-11-30,-371.6172,-685.8203,-677.3672,-165.60156,599.4297
2004-12-01,-858.27344,-1013.1719,17.867188,-382.2422,513.2578
2004-12-02,68.53125,-594.89844,-406.3672,110.53906,-542.41406
2004-12-03,454.7578,-416.79688,-1113.1406,825.8047,-681.6094
2004-12-04,-382.51562,-364.92188,-621.96094,1462.9609,145.35156
2004-12-05,-1162.5781,-278.28906,-56.421875,1566.2969,122.38281
2004-12-06,-310.46875,-366.0625,-1725.9375,1338.5703,-804.6719
2004-12-07,-1446.7734,-226.21094,-488.89062,1476.8203,-98.84375
2004-12-08,-416.46875,-403.8672,240.5625,1596.1641,-435.78125
2004-12-09,893.2422,-474.2422,-337.78906,1089.4844,141.11719
2004-12-10,444.5547,-389.3828,-96.84375,889.96875,600.1172
2004-12-11,-305.4453,-199.10938,702.0078,1340.6953,316.40625
2004-12-12,876.28906,33.453125,795.9844,1353.5938,-61.328125
2004-12-13,1618.4062,386.97656,-120.4375,1262.2031,780.6797
2004-12-14,296.95312,476.4375,-2398.086,732.8125,1573.9375
2004-12-15,-1457.6953,166.92969,-1044.4062,175.72656,1028.9141
2004-12-16,-1559.7578,-273.64062,-3282.5,-1069.7266,88.27344
2004-12-17,-2816.8438,-87.41406,-2036.2109,-1393.5234,-645.625
2004-12-18,-2744.4062,-85.75,-180.75,-638.47656,-1339.125
2004-12-19,-2211.6016,-191.45312,334.03125,-136.29688,-1503.0234
2004-12-20,-1298.2266,-577.6875,360.60156,371.4375,-475.46094
2004-12-21,41.421875,-199.89062,-1067.8906,945.2969,651.9219
2004-12-22,-1658.6172,-99.22656,-2709.5234,31.976562,896.9219
2004-12-23,-2939.1797,243.25,-2462.8516,-484.60156,-886.9844
2004-12-24,-3484.4688,213.60156,-2803.711,-1490.7422,-1901.4531
2004-12-25,-1693.5703,-950.71875,-1903.5391,-1750.0781,-1207.5625
2004-12-26,-1055.9844,-1538.75,-137.27344,-183.32031,-317.84375
2004-12-27,-374.97656,-457.58594,-2630.4375,170.24219,-206.10938
2004-12-28,-68.67969,433.65625,-2230.2812,-354.3125,-839.8281
2004-12-29,560.5469,-165.8125,-2035.8828,1116.0859,3.6875
2004-12-30,-1539.1328,14.734375,-1225.3203,1120.3516,916.21875
2004-12-31,-1385.9062,546.0469,-522.59375,882.2344,249.33594
2005-01-01,-741.9844,910.9922,-2107.8828,284.85938,159.27344
2005-01-02,-1989.1875,988.75,-1926.7109,1065.0156,-761.60156
2005-01-03,-2658.211,1022.8047,-160.1875,1619.4062,-1114.6016
2005-01-04,-1447.3594,1469.4062,-2263.3672,753.1719,-939.6172
2005-01-05,-1378.5859,1648.2656,-2314.289,610.8125,-1001.97656
2005-01-06,-1139.3984,1283.0156,-2124.3516,1017.3672,-578.1094
2005-01-07,-2488.0781,1255.375,-2520.6562,-24.820312,-356.73438
2005-01-08,-2753.125,1281.7031,-2705.0469,-542.28125,-936.6094
2005-01-09,-2904.0469,1144.9844,-1679.7344,-6.8828125,-1270.0781
2005-01-10,-1543.7031,1125.6875,-2352.5156,-323.1875,-453.9453
2005-01-11,-1996.0781,803.83594,-1644.3516,-303.0703,-377.9297
2005-01-12,-1364.0625,724.125,-2761.6562,347.5703,360.35156
2005-01-13,-2358.0469,683.8594,961.0703,1299.8438,-77.46094
2005-01-14,-76.72656,584.0625,1646.1953,931.22656,-170.15625
2005-01-15,1157.8203,396.73438,-6.03125,456.8203,254.71094
2005-01-16,280.1328,214.32812,-1734.6875,313.70312,1322.9766
2005-01-17,-849.5781,245.05469,-2946.4531,-704.39844,1053.7266
2005-01-18,-1286.3906,-61.320312,-2816.4062,-1547.5781,211.73438
2005-01-19,-1260.8984,-527.10156,-2011.7969,-412.34375,-88.50781
2005-01-20,-1794.9141,-126.89844,-2054.6953,-591.02344,-1226.9375
2005-01-21,-1971.8125,159.74219,345.39844,74.03906,-3061.164
2005-01-22,-1350.7812,-265.0,1601.1719,315.66406,-2357.7422
2005-01-23,-279.84375,-427.54688,2808.586,1462.1953,-1363.9766
2005-01-24,1314.3125,-1000.5625,2948.4375,1811.0938,-372.48438
2005-01-25,2187.461,-1114.7422,2755.4844,1680.5547,773.25
2005-01-26,1305.8359,-1122.4688,3229.2031,1879.9844,1039.6406
2005-01-27,1310.1484,-1166.1406,2576.6875,1328.6172,-869.02344
2005-01-28,1480.3516,-847.8281,1818.6562,839.9219,-552.3047
2005-01-29,847.8594,-741.0781,685.0625,1372.4531,550.9531
2005-01-30,-1385.9297,-261.3203,93.80469,1871.625,665.6094
2005-01-31,-2306.1953,478.21094,1896.2344,1812.9453,-537.5469
2005-02-01,-855.46094,526.8906,1906.0781,1988.3984,-1039.4922
2005-02-02,716.27344,464.875,1213.9688,2159.625,90.55469
2005-02-03,1272.0078,550.125,182.53906,2027.3984,1411.1328
2005-02-04,863.125,387.40625,167.89062,1164.8516,2188.5156
2005-02-05,621.02344,173.46094,1921.1719,-140.35156,2566.375
2005-02-06,2006.3203,-86.765625,2069.414,319.15625,2873.4375
2005-02-07,2282.75,1.1640625,-160.00781,519.15625,2903.414
2005-02-08,2044.2578,-484.64062,-1700.9766,628.1875,2684.3828
2005-02-09,1320.9688,-162.57031,-2503.3047,646.25,2424.9375
2005-02-10,-814.1172,1130.0859,-1761.1562,270.3828,1697.9219
2005-02-11,-2073.4062,1619.5703,-525.41406,74.15625,219.1875
2005-02-12,-1564.4922,1065.7656,-1234.6328,-831.52344,-287.10938
2005-02-13,-691.58594,-54.484375,969.0,-383.8125,-1516.4609
2005-02-14,533.78125,-954.625,1953.4297,600.375,-1985.4688
2005-02-15,1756.5781,-1036.2344,1406.2578,1032.7969,-368.09375
2005-02-16,2075.1875,-901.5703,-349.14062,1398.2812,-53.398438
2005-02-17,1068.9688,-383.5547,78.015625,1115.1406,-338.875
2005-02-18,-222.26562,-130.57031,83.890625,675.90625,-676.1406
2005-02-19,-482.1797,-75.97656,1805.4453,504.5703,-809.28906
2005-02-20,694.7031,-505.07812,1964.4688,421.0,-758.78906
2005-02-21,2004.0156,-1161.0859,2451.8281,-134.0,-112.07031
2005-02-22,3037.3203,-900.47656,3161.9766,191.20312,743.3828
2005-02-23,2935.2812,-650.8203,3223.9219,205.86719,1378.9297
2005-02-24,1733.8047,-907.4844,3111.1016,20.679688,1243.1016
2005-02-25,950.27344,-1384.6406,2910.0547,376.64062,267.0703
2005-02-26,823.71875,-812.8047,3157.7656,521.7031,-904.0156
2005-02-27,785.9844,-1166.6641,2514.3438,1242.7109,-1306.8984
2005-02-28,600.0547,-2096.1406,951.64844,782.22656,-1698.8984
2005-03-01,-289.1797,-2162.0234,818.9531,-1155.0938,-1289.4141
2005-03-02,-571.1875,-932.52344,1192.9297,-1186.6484,-184.0625
2005-03-03,-430.34375,-547.71094,-398.1953,236.13281,415.92188
2005-03-04,-18.34375,-1492.5547,-182.53125,-121.86719,542.65625
2005-03-05,729.625,-649.125,1590.6172,-154.22656,-143.08594
2005-03-06,343.4375,-238.91406,1901.2266,1417.7891,-1500.5312
2005-03-07,-587.0,7.2265625,2223.4219,1570.7656,-2350.539
2005-03-08,254.40625,761.8125,2353.7969,1667.3281,-1858.6172
2005-03-09,1044.2422,1021.60156,2047.6641,1919.7812,-1162.4531
2005-03-10,429.125,498.0547,164.89844,1505.6719,-522.3906
2005-03-11,-492.45312,91.46094,-670.89844,184.82812,-1186.1875
2005-03-12,-893.16406,-397.5625,-33.265625,-332.2422,-2772.9922
2005-03-13,-409.82812,-536.1406,-684.3828,-226.47656,-1982.9297
2005-03-14,-196.14062,-236.64062,312.78125,-392.20312,-411.78125
2005-03-15,350.8828,4.3359375,611.46094,-210.53906,-123.61719
2005-03-16,459.64844,457.0547,-15.5078125,-48.515625,377.0078
2005-03-17,-433.1797,848.2344,628.1328,802.71875,-1116.3203
2005-03-18,547.33594,855.84375,1676.0859,1296.5469,-1623.1094
2005-03-19,1333.2578,489.26562,2079.711,1033.2969,-1033.5
2005-03-20,1157.5781,118.25,1505.9688,360.03906,-529.0
2005-03-21,346.10156,-167.00781,273.6328,-809.3828,-140.96875
2005-03-22,496.08594,-56.710938,-643.53125,-1204.0,-19.429688
2005-03-23,333.28906,89.234375,-779.3672,-296.97656,491.9297
2005-03-24,-656.10156,187.99219,206.98438,-368.8672,734.0156
2005-03-25,34.234375,1.859375,688.0703,99.5,6.9296875
2005-03-26,1083.6016,-254.83594,1295.1328,-510.79688,-267.0
2005-03-27,1213.3984,-99.69531,1712.7969,-613.8672,112.90625
2005-03-28,1241.9688,190.0625,1998.3281,-264.73438,279.72656
2005-03-29,1804.7656,432.14062,1864.2656,-221.33594,1007.1797
2005-03-30,1584.7266,421.1797,1782.5078,193.15625,1119.3828
2005-03-31,1773.1641,394.82812,1507.6094,897.3281,1446.3359
2005-04-01,1553.9766,153.13281,109.67969,905.83594,1571.9375
2005-04-02,305.84375,-109.59375,352.6953,472.8047,1509.4375
2005-04-03,1041.2344,15.6484375,-243.27344,233.51562,1278.5781
2005-04-04,113.27344,358.22656,-1102.9531,645.8828,1325.8125
2005-04-05,-1277.8906,820.40625,-841.5781,859.2344,996.21094
2005-04-06,-1042.2109,1002.4531,-916.625,-705.6719,621.6797
2005-04-07,-1062.0938,487.2422,-298.64844,-1391.5312,455.92188
2005-04-08,-1898.6953,-426.3672,293.1172,78.22656,-139.48438
2005-04-09,-841.46875,-513.5078,-704.1406,1204.2734,-215.36719
2005-04-10,-385.6328,218.52344,-1228.0547,1337.0312,-84.25
2005-04-11,-1310.1641,244.22656,-1846.5625,1525.1328,718.8828
2005-04-12,-872.03125,357.3672,-2585.9062,715.71094,561.91406
2005-04-13,-1025.1328,69.328125,-1534.7266,-697.46094,107.96875
2005-04-14,-453.71094,-454.26562,-16.695312,-1437.7188,-414.2422
2005-04-15,24.171875,-677.5781,878.8906,-827.34375,-685.2344
2005-04-16,365.65625,-307.75,960.6719,-521.75,-877.4453
2005-04-17,586.53906,-112.828125,-38.320312,-1389.9922,-1469.3281
2005-04-18,179.9375,-387.8203,-94.703125,-2049.7266,-1567.1328
2005-04-19,261.20312,-108.63281,908.1328,-998.40625,-1718.8594
2005-04-20,89.39844,154.75781,1747.5469,-31.890625,-703.03125
2005-04-21,-361.15625,63.015625,1537.3672,407.92188,-179.01562
2005-04-22,169.42188,-26.492188,1069.1094,-303.39062,-145.1875
2005-04-23,638.7031,76.71875,856.46094,-603.58594,-269.23438
2005-04-24,486.79688,-205.86719,558.46875,-558.6094,263.4375
2005-04-25,815.60156,-225.21094,518.1406,-589.28906,538.83594
2005-04-26,954.6094,-81.74219,640.46875,-689.65625,383.0
2005-04-27,794.7344,191.84375,712.66406,-245.10156,197.97656
2005-04-28,883.91406,287.23438,428.625,-326.96875,25.664062
2005-04-29,1153.7656,220.20312,-1277.8438,259.91406,146.92188
2005-04-30,823.7031,143.89062,-1965.1953,-263.41406,91.3125
2005-05-01,566.4297,252.55469,-711.5703,-836.21875,-132.67188
2005-05-02,602.64844,502.08594,-920.1797,-571.0547,198.55469
2005-05-03,-101.96875,628.03125,-692.5078,-514.1406,314.5
2005-05-04,-471.6328,236.44531,-773.2031,601.6094,-666.2031
2005-05-05,-1074.0938,-141.03125,-1545.7109,803.3125,-1630.0547
2005-05-06,-1308.0156,403.09375,-1844.0469,324.64844,-1742.2031
2005-05-07,-1442.125,320.57812,-1138.25,-58.5,-1107.625
2005-05-08,-1081.25,-77.92969,-208.69531,54.203125,-1661.0312
2005-05-09,-1056.5156,-145.10156,441.8672,258.39062,-1136.6406
2005-05-10,-324.95312,-127.078125,284.52344,847.08594,-481.59375
2005-05-11,-734.71875,-188.44531,67.390625,1115.0234,309.7578
2005-05-12,322.46094,-327.1172,1138.6953,736.1406,-90.83594
2005-05-13,678.8594,-257.70312,927.4219,564.8828,-374.2578
2005-05-14,-317.1172,203.55469,517.75,453.15625,219.96875
2005-05-15,-713.625,206.36719,557.375,335.39844,521.52344
2005-05-16,-886.71875,-298.95312,536.59375,191.40625,235.1875
2005-05-17,-1046.7109,-288.0,352.96094,584.6328,203.67969
2005-05-18,-72.03125,458.6953,369.65625,391.90625,199.67188
2005-05-19,-71.33594,711.39844,495.5703,-365.01562,224.40625
2005-05-20,741.66406,557.72656,167.3125,-776.21094,640.34375
2005-05-21,463.84375,121.02344,-815.08594,-962.9922,456.47656
2005-05-22,-85.328125,-86.96094,-934.9922,-1147.9219,518.14844
2005-05-23,215.875,127.72656,-653.83594,-280.65625,499.51562
2005-05-24,-75.859375,240.07031,-566.6094,-201.11719,410.3203
2005-05-25,-49.890625,387.22656,-328.09375,293.3047,650.41406
2005-05-26,-359.1172,212.33594,-861.7031,-22.179688,1030.6875
2005-05-27,-1671.6406,-35.828125,247.59375,-526.22656,639.9297
2005-05-28,-717.6172,-74.42969,525.3125,-329.28125,269.5547
2005-05-29,-471.10156,-203.33594,545.89844,433.0625,127.91406
2005-05-30,-14.375,-25.375,1197.7422,727.7031,-147.55469
2005-05-31,335.26562,150.61719,1346.6797,963.16406,-530.84375
2005-06-01,-175.78906,-18.257812,850.4297,334.0703,-100.57031
2005-06-02,-55.21875,-507.08594,244.625,-288.89062,109.6875
2005-06-03,27.148438,-467.29688,-217.19531,-870.3125,351.78125
2005-06-04,-293.7578,-59.945312,-140.57031,-452.65625,209.42969
2005-06-05,-1179.5703,130.28906,164.40625,54.1875,-311.9297
2005-06-06,-1100.8438,-11.8828125,982.7969,821.1172,-107.4375
2005-06-07,438.3203,151.03906,956.09375,1983.3125,242.57812
2005-06-08,1251.9766,437.7578,540.7578,1997.5,259.35156
2005-06-09,629.1797,142.29688,176.4375,1582.1094,504.6953
2005-06-10,-91.21875,53.804688,884.8203,896.60156,-86.67969
2005-06-11,87.671875,-153.66406,602.60156,230.54688,-654.5
2005-06-12,106.53125,-406.9375,629.85156,-519.7344,-628.6953
2005-06-13,18.28125,-432.52344,-205.20312,-810.52344,-306.66406
2005-06-14,404.58594,-134.97656,-327.08594,-731.5156,160.42969
2005-06-15,913.1719,265.28906,-660.2656,-599.4531,314.98438
2005-06-16,1060.9297,471.21875,-710.21875,158.10156,445.8203
2005-06-17,493.64062,388.60938,108.796875,1011.1172,174.53906
2005-06-18,363.82812,372.64062,714.9375,788.6172,-691.72656
2005-06-19,834.1875,127.734375,-339.28125,25.726562,-712.0625
2005-06-20,801.0625,-109.03906,-809.16406,98.99219,-252.05469
2005-06-21,350.4453,-25.671875,-694.09375,443.08594,-59.515625
2005-06-22,-99.89844,249.88281,-502.25,566.2031,2.875
2005-06-23,-0.578125,360.07812,-577.8281,181.16406,265.8828
2005-06-24,-666.34375,248.78125,456.10156,-103.265625,515.6875
2005-06-25,-502.35156,172.52344,595.2344,469.78906,223.10938
2005-06-26,-161.36719,351.60938,-326.92188,1015.4844,49.242188
2005-06-27,-775.90625,306.01562,136.32812,687.71875,382.58594
2005-06-28,-1279.0703,78.6875,132.21875,-72.046875,-389.79688
2005-06-29,-347.72656,-173.09375,208.44531,-838.0078,-829.5625
2005-06-30,286.95312,-219.30469,-187.96875,-995.0781,-782.3906
2005-07-01,580.85156,-7.671875,-556.8047,-369.9453,-204.17188
2005-07-02,653.16406,56.210938,34.578125,31.625,201.19531
2005-07-03,906.41406,-63.046875,-528.9297,-105.046875,490.6953
2005-07-04,839.85156,-222.28906,-419.97656,-562.9453,386.8203
2005-07-05,582.8281,-289.4922,-534.7578,-824.03125,113.46875
2005-07-06,445.78125,-226.38281,-535.71094,-548.21875,-109.89844
2005-07-07,454.39062,-228.03906,209.07812,127.71875,-104.50781
2005-07-08,870.0156,-413.07812,391.1953,493.1875,288.9297
2005-07-09,1288.5703,-368.1875,630.2969,927.125,662.3125
2005-07-10,1290.4766,-304.35938,1254.1797,1424.6875,774.21875
2005-07-11,1380.6797,108.421875,918.9219,1652.1172,1213.7188
2005-07-12,947.28125,276.0703,478.10156,1436.8281,941.09375
2005-07-13,-86.42969,236.97656,-256.9297,946.8906,393.875
2005-07-14,135.85156,285.52344,-516.72656,283.04688,236.71094
2005-07-15,41.226562,399.9453,-131.75,-27.75,287.8047
2005-07-16,-189.71094,326.27344,-600.1719,263.92188,-39.023438
2005-07-17,-359.15625,126.296875,-952.09375,-41.632812,-379.53125
2005-07-18,-354.21094,8.2890625,-1181.7188,-773.21094,-344.98438
2005-07-19,-578.0078,346.1875,-690.3672,-40.609375,-246.14844
2005-07-20,-1040.8672,551.6875,374.27344,545.7578,-632.8125
2005-07-21,-421.3125,185.29688,1067.6328,584.375,-529.03906
2005-07-22,-820.2422,-262.48438,825.1875,122.140625,-670.2578
2005-07-23,-1367.1953,-380.5703,393.4297,-694.90625,-566.14844
2005-07-24,-1359.625,-453.3047,233.88281,-1525.7969,-543.5156
2005-07-25,-699.4453,-556.71875,20.367188,-1053.2344,-246.30469
2005-07-26,-450.39844,-535.5703,247.95312,-512.47656,-334.9297
2005-07-27,-776.5469,-498.6875,623.5469,-645.78125,-73.390625
2005-07-28,-595.2656,-376.9297,903.5547,-1073.7031,349.2578
2005-07-29,239.78125,-320.6172,749.8672,-663.28906,201.77344
2005-07-30,62.320312,-277.4922,684.5469,-481.3672,75.03906
2005-07-31,-256.4453,-493.6953,610.4531,-120.875,-221.9375
2005-08-01,-380.4297,-469.78906,526.46875,290.67188,-215.25
2005-08-02,-42.109375,-303.53906,-223.95312,489.3125,165.78906
2005-08-03,378.9375,113.6875,-812.5,728.7422,462.8047
2005-08-04,30.804688,267.42188,-820.03125,956.7344,268.46875
2005-08-05,-497.71094,222.72656,-210.70312,380.3672,70.69531
2005-08-06,78.97656,110.19531,800.09375,638.59375,-348.5625
2005-08-07,71.96094,-131.74219,1571.2422,508.3047,-653.02344
2005-08-08,304.65625,-257.21094,1211.1016,578.375,-1275.1797
2005-08-09,-19.5625,-188.625,821.78906,238.52344,-1585.0234
2005-08-10,-850.0078,-163.79688,417.1172,207.86719,-397.21875
2005-08-11,-1042.5859,-473.82812,-2.5234375,52.75,-381.72656
2005-08-12,-1263.9766,-318.125,-77.625,143.94531,-212.79688
2005-08-13,-910.8906,6.046875,210.28125,-37.757812,25.898438
2005-08-14,-351.32812,181.60938,625.5469,408.45312,21.132812
2005-08-15,-232.0625,-35.679688,-297.10938,1005.1406,235.57031
2005-08-16,-431.22656,-298.34375,255.64844,741.9531,439.95312
2005-08-17,-300.9375,-312.45312,-584.85156,289.41406,449.71875
2005-08-18,787.7422,-347.8125,-338.0,-106.44531,656.1406
2005-08-19,935.1875,-5.40625,527.8047,215.84375,892.5
2005-08-20,555.34375,16.507812,1002.28125,803.4922,1031.0703
2005-08-21,731.25,-91.828125,232.78125,793.22656,757.5078
2005-08-22,872.2656,80.41406,-413.45312,242.66406,292.29688
2005-08-23,583.4453,37.429688,-1113.9766,333.75,95.67969
2005-08-24,261.6797,-97.36719,-2838.2656,-1010.5156,8.4765625
2005-08-25,-95.94531,-125.96875,-3680.2188,-1101.5,116.21875
2005-08-26,-830.9922,57.625,-2092.5312,-168.35156,137.16406
2005-08-27,-339.59375,-15.3984375,-1203.1641,115.21875,423.07812
2005-08-28,-245.03125,-129.69531,-956.6328,468.51562,953.3828
2005-08-29,-761.8125,50.851562,-1866.2969,645.5547,986.14844
2005-08-30,-961.4453,212.20312,9.875,702.64844,751.5781
2005-08-31,904.21094,-30.28125,-361.47656,-516.65625,592.65625
2005-09-01,1541.8516,-56.359375,-109.703125,-169.4375,531.1406
2005-09-02,1338.9297,240.04688,577.39844,1000.46094,961.53906
2005-09-03,1347.2188,432.10938,558.71094,1023.2031,1200.1016
2005-09-04,1015.1719,318.83594,668.4375,285.3047,962.96875
2005-09-05,36.546875,-22.484375,308.17188,-366.33594,516.4922
2005-09-06,-242.34375,-367.28906,-695.6172,-656.09375,498.89844
2005-09-07,-1352.3672,-239.14062,-1594.7656,-559.58594,611.46094
2005-09-08,-1761.6797,-325.39062,-1265.8594,-552.85156,433.6172
2005-09-09,-1349.8125,-177.05469,971.9297,-676.90625,290.76562
2005-09-10,479.0625,-143.76562,625.27344,-506.46875,10.4296875
2005-09-11,576.3281,-305.78125,-505.84375,90.46875,-175.48438
2005-09-12,-877.2578,-271.0625,617.4844,645.6797,-293.29688
2005-09-13,-159.20312,24.976562,-1736.7656,773.59375,2.875
2005-09-14,-2448.9375,454.4375,-627.4922,534.78906,294.2578
2005-09-15,-1811.4375,410.10156,849.9219,-126.5,-807.1875
2005-09-16,-1673.4688,-185.07031,866.375,579.0078,-1201.1797
2005-09-17,-632.64844,-480.2422,-753.16406,1186.9141,-554.10156
2005-09-18,-890.1797,-200.78906,-564.21094,1239.7031,951.78906
2005-09-19,198.19531,243.71094,-1320.0625,976.1953,1150.9688
2005-09-20,-204.10938,140.01562,-397.2578,877.46875,906.7344
2005-09-21,2.484375,-109.96875,284.3828,684.5781,1033.3281
2005-09-22,722.5078,-94.25781,-846.7422,239.47656,1185.5703
2005-09-23,389.97656,-107.0,-1754.3359,-274.04688,1189.0703
2005-09-24,399.65625,-48.78125,-492.34375,219.69531,1040.9062
2005-09-25,1032.2969,-113.8125,-924.6328,-561.22656,1008.125
2005-09-26,440.21875,156.58594,-1619.7344,-194.64844,1076.1328
2005-09-27,71.32031,496.35938,-2665.7578,-146.65625,1098.75
2005-09-28,-268.5547,567.83594,-1808.2109,157.69531,846.75
2005-09-29,-234.46875,503.8672,-669.3828,523.3125,276.91406
2005-09-30,570.2344,337.14844,-1542.5781,53.671875,178.67188
2005-10-01,470.67188,207.34375,-817.53125,130.51562,629.78906
2005-10-02,279.01562,13.78125,-370.39062,1247.0547,700.1719
2005-10-03,331.34375,11.5234375,381.39062,1765.3203,972.53125
2005-10-04,1148.1641,63.578125,592.4531,1732.3359,1059.7891
2005-10-05,1314.6016,46.726562,528.16406,1549.25,1306.0078
2005-10-06,1161.5234,-91.11719,71.74219,1062.2656,1490.4062
2005-10-07,1705.4141,-44.171875,-781.16406,456.78906,1701.0156
2005-10-08,1553.4922,100.58594,-1064.5078,-0.84375,1777.2578
2005-10-09,781.625,139.25,-1100.2812,530.9453,1699.9531
2005-10-10,1025.8828,177.89844,-1994.0234,-136.25781,1827.9922
2005-10-11,1362.3906,124.94531,-28.414062,-636.28125,1888.1875
2005-10-12,1683.3047,-57.484375,1100.2266,-586.78906,1422.6719
2005-10-13,1461.1484,-51.375,1053.2969,714.25,815.3281
2005-10-14,9.0703125,10.8515625,2105.7812,1433.3594,738.3828
2005-10-15,907.66406,193.35156,1957.9688,1234.6641,11.4921875
2005-10-16,2621.3984,341.21875,2216.5547,805.3281,-496.2578
2005-10-17,1813.2734,108.35156,2231.0078,659.71875,54.648438
2005-10-18,1758.7656,-150.48438,1935.3125,10.1875,-227.85156
